Country,groundwater withdrawal,ground-water monitoring,underground water abstraction,groundwater permits,groundwater rights,well and borehole drilling licenses,conjunctive management,groundwater protection zones,aquifer recharge,transboundary aquifers
Syria,0.4081783928121646,0.38603143149298,0.41721307675305885,0.4530247102995,0.4456030511925611,0.4273510184464201,0.34788176762604817,0.42100279966602155,0.3933541466846586,0.3908064124912605
Tajikistan,0.46819942857979263,0.4454265327680988,0.46938733036389435,0.5016303185559335,0.5003457150204829,0.41399770032444144,0.34292674493607267,0.48668803058511617,0.4405642599298262,0.4602972339436382
Tanzania,0.4115198346853679,0.3996093227543203,0.41597081615434367,0.47643201317743133,0.44454075364582907,0.40894486191903917,0.33699227622658817,0.42176310634727515,0.3999471949320161,0.38878793908865455
Thailand,0.4046307614515079,0.378206413761648,0.40964704469421775,0.4307752308124729,0.43254651463119004,0.39747992233658186,0.3923933576430086,0.412069149401586,0.3846987532195653,0.39496435912743894
Togo,0.4279861159629435,0.4095674149818617,0.43629947704340966,0.46245640705977925,0.45048034808346893,0.40582861283756144,0.3499062322739387,0.4448199093510561,0.41009421901522025,0.4103655925257469
Tonga,0.4273188816841231,0.40861513754939505,0.43515831652899123,0.49639270116603074,0.463397563128971,0.4550484812973846,0.35687770640159655,0.43018518930694916,0.40095218180070785,0.3973707981100226
Tunisia,0.42691910183903714,0.39821382975415365,0.4381965625360682,0.466808268064406,0.46430795498788136,0.41677348429782446,0.3453640664185775,0.446344387765632,0.40468918191273234,0.3971181126180763
Turkey,0.37823945815825144,0.3555013180727335,0.38861622736055623,0.4204066514113034,0.42970068751820417,0.3740706490861395,0.38330625490531756,0.4000354061846561,0.36461588218423796,0.3879286295157969
Turkmenistan,0.47528175985775356,0.4538990725770263,0.4766776947979012,0.5057763069733162,0.508522981422433,0.41918280255079554,0.3468623898255954,0.48928903919648026,0.4471071099681778,0.4727697107241194
Tuvalu,0.42473984420472294,0.39719251007813033,0.44195067795982135,0.4645870686101129,0.45927319560525465,0.41545086567082395,0.33882639870008735,0.42173004043330525,0.4050367872111338,0.3781547473482031
Uganda,0.37645098146005834,0.3585413981280689,0.39349767325222373,0.4347316579354025,0.4171347815240691,0.39438611286839365,0.3374863958176081,0.3932800318503754,0.35894423693651645,0.3410088180025829
Ukraine,0.4276609807374108,0.4219488477471319,0.43389868542785925,0.47285386253328615,0.4573239100637748,0.3986551547393726,0.3187224077694276,0.4694866499045465,0.409404282943385,0.41908577051162227
United Arab Emirates,0.33509559182550525,0.355220774758932,0.3452676008155773,0.3748535355566021,0.33564327003953515,0.3695089378292939,0.33678066480902097,0.3960445671359496,0.3251816419577518,0.33853317723693416
United Kingdom,0.3418485897664877,0.3320234857609694,0.36008032904262816,0.39187455188689335,0.3663939057853046,0.3646538343088637,0.3469624960075061,0.36003254275510294,0.34507381840628637,0.33050265006365537
Uruguay,0.39873219114512526,0.3698769872084085,0.40786812105929315,0.43727355540189944,0.44583934812063897,0.402603390092351,0.3709283945298797,0.4117861656166884,0.3911233236973234,0.40196912505773646
Uzbekistan,0.41938648111857385,0.38604063050477266,0.4263793703206599,0.441102005264071,0.44933898259343796,0.38431047100145244,0.3448324750279159,0.4243660890687248,0.40249798288201183,0.4039931059287682
Vanuatu,0.3845187980960779,0.3728450074402092,0.39033458006218136,0.43670215412684305,0.4236126567888662,0.3801080722049889,0.34610601165309085,0.4052218430839562,0.37289508246136416,0.36760891407193974
Venezuela,0.40658284460060123,0.39316855943722206,0.41118048905774024,0.44543752220968985,0.4366392397073022,0.3840803964686674,0.35088936504629903,0.426867793344708,0.4028887516417261,0.41759481374370444
Vietnam,0.44927918331844335,0.4419709085802087,0.4518764322920963,0.48034682434431825,0.46751624571160744,0.40729348264405507,0.32848846174798474,0.4672475039745548,0.43489561171948826,0.4416887246513594
Yemen,0.44060767763285813,0.42247058084019784,0.4486466749576867,0.47823584004913017,0.4567249538246515,0.4328937187507676,0.3505102229449382,0.45124128759543797,0.42439187778789944,0.4167143128535177
Zambia,0.380447091100769,0.36800111277351855,0.39148477393441106,0.44830272912620145,0.4206364100722476,0.41106338960558797,0.33087472203632934,0.39711904402382175,0.36862759670918543,0.36018662388643485
Zimbabwe,0.41989559004323307,0.39106406038815084,0.43217308295227247,0.4801179452869342,0.46237865702910635,0.4283483900639248,0.34609808190089714,0.431140974005809,0.4041457610865178,0.3883328168402109
