Country,groundwater withdrawal,ground-water monitoring,underground water abstraction,groundwater permits,groundwater rights,well and borehole drilling licenses,conjunctive management,groundwater protection zones,aquifer recharge,transboundary aquifers
Syria,0.22837349737952167,0.20630115783338443,0.24188632473980065,0.27966112710827973,0.25096848871168453,0.28194728558006243,0.12493782450990384,0.24570548509686324,0.171289099262665,0.20003018446361054
Tajikistan,0.3125253720407317,0.27542452440228726,0.3229345022567079,0.3523237921713187,0.3195038204926053,0.2948071485196274,0.15713717250774523,0.3300761579457806,0.22822333193868988,0.27592501308472744
Tanzania,0.2640751949938568,0.250947025589945,0.27725067738927367,0.3354093751824478,0.2779514966114467,0.3154966994293854,0.16911948967801602,0.2978884873653709,0.20929061187936207,0.2303256797189639
Thailand,0.1883034764441365,0.17365986735564176,0.20302302223188387,0.2358105286183234,0.2063745850418351,0.23425399991723136,0.14690822712095572,0.21810660320141587,0.1349868489532424,0.16026957595053046
Togo,0.25454894759751895,0.23432694163086232,0.27190955710830894,0.299750543540478,0.2659132582199122,0.2862476237177174,0.14772179479340874,0.28105017280366656,0.19376974315503886,0.23106354611578925
Tonga,0.25630565284904017,0.2455818000215451,0.27919600307537934,0.33345610150565386,0.27273207936721255,0.3424214513134654,0.1651654539327716,0.2982147728386379,0.1852385903788658,0.20723798707636937
Tunisia,0.26321448810226394,0.23361806468108504,0.28441055018054967,0.3144512055012701,0.29741544183977275,0.2917243806757276,0.1487080486564418,0.2926434029710171,0.19917380402174759,0.2294605603924474
Turkey,0.1805978949426737,0.1601586072531465,0.20184977786028002,0.23071728989553758,0.22876397366344697,0.22615902800587928,0.1541203413737752,0.2104712954011735,0.13721528186572032,0.17861457370392791
Turkmenistan,0.3157938779427054,0.28692489134715815,0.3302162185851073,0.3492554189583229,0.3152019703152181,0.2940053645948006,0.16265586541947818,0.33252505191318205,0.22654414627544114,0.2748890685947299
Tuvalu,0.24331176817120212,0.2258423090249829,0.2873582286887741,0.3170325425539986,0.27007187810049715,0.33292547676027345,0.12309404572924645,0.27928441928366754,0.20091783784075842,0.18853275414801587
Uganda,0.21136387223126785,0.2029117385315196,0.24182830318820128,0.2903053149947122,0.23402331849703012,0.29288474078781135,0.1456379180853093,0.2570812795603733,0.17070638217715164,0.16376222492646994
Ukraine,0.28984873543996525,0.266867697526076,0.30334317566603397,0.3257948056240021,0.28200011117869084,0.2791419042197394,0.15992064079338653,0.32688657566441526,0.214935851079396,0.25195275257379235
United Arab Emirates,0.13235727828691254,0.15064340079570668,0.15121783252708326,0.1793618310433546,0.12769014143051782,0.20235068855006513,0.12846993297435952,0.18765978561462063,0.09921489460032527,0.13687718521716616
United Kingdom,0.16775542429321397,0.17138301418928456,0.21098106594981592,0.23231780629711535,0.17882648735648593,0.25665980916814624,0.12478865858636538,0.2298092710425357,0.13196020552004512,0.1296311451924346
Uruguay,0.1680313504412761,0.15352511662537377,0.19596976205805747,0.228240549700375,0.21083961691944625,0.23736864144238548,0.12452990822627868,0.2049425115967491,0.12837903910086437,0.1648903400947495
Uzbekistan,0.18819481054514475,0.174498297238416,0.20702673590663484,0.22533585693783348,0.18888353045224382,0.22037965387966385,0.11993599261229843,0.21868721526604104,0.13569131356439607,0.1503821142634181
Vanuatu,0.22774357271047665,0.21750949601904265,0.24730182703828835,0.2965307980461953,0.24669947615197912,0.3011382154167013,0.17489094779387615,0.2770923196720367,0.17801398550602607,0.1881048202335428
Venezuela,0.22950605122550444,0.2182654238337832,0.24096338404013024,0.2753810341821529,0.24251892628285135,0.25398489712297423,0.173470284613258,0.2597792587144335,0.19375884638649793,0.23784379932019373
Vietnam,0.30382523591129174,0.2883387471278368,0.3098712558151694,0.3328990603331867,0.29711422477033544,0.2906459162494328,0.17609771739609092,0.3246296526895834,0.23916289063414742,0.25975247766972354
Yemen,0.2633499693420606,0.24133901381102107,0.2779400084952457,0.30693785010171065,0.26752621394323395,0.29951922560907074,0.14529527951470247,0.278102015116541,0.2049465696292917,0.22183703080069778
Zambia,0.23406262904944697,0.226729514583033,0.25922566186551765,0.3104693352698337,0.2480929110221956,0.3141876754540132,0.16209635475266465,0.2725648758668389,0.18575602226726198,0.19874879292586756
Zimbabwe,0.23816157574894384,0.2176312309334865,0.2679968891664597,0.32109390014119976,0.2678890628539057,0.31196038962587863,0.15952128379170763,0.27211939124974843,0.18741834571021948,0.19577038519943082
