Country,groundwater withdrawal,ground-water monitoring,underground water abstraction,groundwater permits,groundwater rights,well and borehole drilling licenses,conjunctive management,groundwater protection zones,aquifer recharge,transboundary aquifers
Syria,0.17903799227777661,0.1556864588068989,0.17088621080080865,0.2549725822881155,0.23434955986198264,0.18786421221790572,0.0672726382347425,0.20727447591699408,0.16926240986023558,0.15115237232363385
Tajikistan,0.2485626171170145,0.23966621659118378,0.280579632373257,0.2972113558395856,0.30674631136780794,0.1587256481741956,0.07540577921676853,0.2844577053727553,0.2336971999687069,0.2282348029608878
Tanzania,0.21137035636391513,0.18008075549543856,0.198940480269481,0.2973925354169804,0.244756560544836,0.18772547495506267,0.09684628219202655,0.21637567176991543,0.19667894585846193,0.1598316763970513
Thailand,0.13168401277771521,0.08292433990597546,0.11271875138594202,0.18189479505031886,0.17127474394838205,0.10950455879467365,0.07056153979142127,0.14680406387487663,0.1048453013521242,0.08087631139203129
Togo,0.2202525332349254,0.1923871483307663,0.21934714414845452,0.26739760803159696,0.25963841844332014,0.16217107915888918,0.09004542201844597,0.24278352002111286,0.20899288197667523,0.19039937220661748
Tonga,0.18298362906870572,0.15776153569808346,0.1724589777799258,0.28948626906076136,0.23089680487566153,0.20077060392057955,0.08920822745415186,0.20133380700688866,0.1507920727341952,0.1358639526724658
Tunisia,0.2126111508762879,0.17503550266820267,0.20499483840630217,0.2820256263837648,0.2718379647835106,0.1739313573714069,0.09659267560889746,0.25289241492426223,0.20903628016630812,0.18841560121947235
Turkey,0.13660889030426784,0.09854444522928034,0.1302175106311305,0.1958740291350296,0.19013518776256577,0.09057125983280916,0.1377225616736929,0.14753648688393894,0.13054706864082255,0.11556949883404949
Turkmenistan,0.23568827540256287,0.2344920286053843,0.2779848631456587,0.2837671187828135,0.2941707026627324,0.14340849112397863,0.07716455782148933,0.27712419794068577,0.2283822697128922,0.22540112422552802
Tuvalu,0.20283886012157468,0.19884122207830332,0.195688627212968,0.2669575155952875,0.24667135969921045,0.17720180321645262,0.05416191603742228,0.1972498925563268,0.2173315182881526,0.14853182410160168
Uganda,0.16269536663766854,0.13212018176631282,0.1509169533468071,0.2507767172284914,0.20524352011937555,0.17238826119192557,0.09196986334070915,0.1842955063074004,0.14037471756737532,0.11068477142104452
Ukraine,0.22050431211028299,0.22012991231922407,0.2544013200773571,0.27969120707517947,0.27179943902173287,0.1474074369108466,0.08913894966579398,0.2813898884662433,0.20640252498970088,0.21148290926830854
United Arab Emirates,0.07194367751716783,0.08203870907829358,0.0694383895378106,0.13953289795816742,0.10557866755993674,0.10632215774249194,0.05982533952145588,0.140331736429693,0.05552309773655874,0.08717014378657849
United Kingdom,0.09332575394302091,0.07294335940177527,0.10366703981455488,0.16734600996576765,0.10774883585909921,0.09891130899653675,0.04860762299844606,0.11580462839928399,0.09394746296400659,0.056336080895532
Uruguay,0.10767321544758045,0.0772094799404247,0.11804555900826853,0.20089649888259312,0.17931830347943245,0.12425537955720832,0.03636041803704103,0.1647707045995231,0.11161088160709938,0.12348549161967123
Uzbekistan,0.17403857132045608,0.14830984617972018,0.20542700284252458,0.2073334199567819,0.221025199474489,0.0991280254860258,0.03703218132498661,0.20327177119027154,0.15684450497351224,0.1512041867108066
Vanuatu,0.14309905974731596,0.12327279046569539,0.15850374817459092,0.2138955322736395,0.1879437405249439,0.1390732306051939,0.11668290148995346,0.16936190650480779,0.13734861466878592,0.09803805152637458
Venezuela,0.18044270436387874,0.16668553092315708,0.2137144678885477,0.23045407473837756,0.22613197363035348,0.12567099386930608,0.10323990512981197,0.2165453122286785,0.18182950166435843,0.1774746655245406
Vietnam,0.23811877919748203,0.23369618637861775,0.26501284181710355,0.2812754022393589,0.28273981989127167,0.17568168801739714,0.11082170425596057,0.2694307447354713,0.2506893636910672,0.23797645536468884
Yemen,0.21764752932280104,0.1893973463811606,0.2237834256899749,0.25714100201018264,0.24824522113777336,0.18887886990168148,0.09304278978739791,0.2251021632496507,0.20515365765700785,0.1834380712056521
Zambia,0.17902093894818052,0.1615771738031111,0.16384862747428022,0.2803999029291756,0.21784202324306035,0.1880259481005441,0.09037037627075674,0.19703865514602437,0.1630288319966845,0.13572080175216533
Zimbabwe,0.19968080446888567,0.1621357484356224,0.19351037038931623,0.30257671644702383,0.2516548531040065,0.18809515391671935,0.09704555587096647,0.22776265577872767,0.18426225862673745,0.1541239962175686
