Country,groundwater withdrawal,ground-water monitoring,underground water abstraction,groundwater permits,groundwater rights,well and borehole drilling licenses,conjunctive management,groundwater protection zones,aquifer recharge,transboundary aquifers
Syria,0.3115489949264631,0.29251216365000404,0.3024871342300902,0.36254847244373223,0.34027346251405277,0.32539761791016536,0.21894776966018,0.3127133383618358,0.26364166540466266,0.2613292333635716
Tajikistan,0.3753148949596255,0.3572890624193727,0.37331400376503127,0.4111145741867642,0.40203442260068667,0.31063231790758916,0.2249389608221932,0.3866701117920711,0.30843970450292807,0.3263246309636928
Tanzania,0.3332003160616873,0.3174414992041481,0.32134693745674214,0.3984766257074786,0.35205933831962843,0.3264910994641971,0.23901705526213773,0.3279139633123146,0.2863746850207727,0.27247195149805226
Thailand,0.2799533074221851,0.24894756248640576,0.27021766305771266,0.31286865685737436,0.2982291654028392,0.2755173108310078,0.23735943755731143,0.27591978944937506,0.23049300919191837,0.22895792463782277
Togo,0.33751846678686775,0.3180054685762888,0.33114501918344874,0.3725819007887833,0.35239515052539716,0.3080991157419333,0.23281924217942818,0.3401190236316618,0.28614871154576993,0.2881518807139298
Tonga,0.32325264458057557,0.30667311763906574,0.31282319038212386,0.39783151811400663,0.34575895341454344,0.3494542115822286,0.23971873236724253,0.3213539128324453,0.2620208185672521,0.256171580430746
Tunisia,0.33581217220457305,0.30800238886113274,0.32851077853595867,0.381588612472878,0.3673744287244664,0.3175116123127374,0.23383339300803002,0.34611743652412397,0.285710101238382,0.2848745293873939
Turkey,0.27407022409796705,0.24976604879903047,0.26423796662947246,0.3150142401290959,0.30910124487071045,0.2588087770845223,0.25691905677705684,0.2723414054446442,0.23371902202603898,0.24369966061799683
Turkmenistan,0.37294713846649463,0.3608947964437827,0.3782513788854286,0.40426039401532954,0.39719309189591534,0.30664468495963476,0.2303892932184882,0.3833413623347814,0.3104151953018108,0.3311777808778429
Tuvalu,0.3252437688684201,0.31100281816984277,0.3240858948433227,0.377472026013151,0.3492108211227382,0.32443084700795083,0.2106532114839438,0.31185703686198407,0.2915015561840582,0.25027302435200854
Uganda,0.28824190322545984,0.2712373472785887,0.28470155087175636,0.35490030660225963,0.31300831913187066,0.30701352994417486,0.2294549568569491,0.29081862384896645,0.24496861406240528,0.222554350333398
Ukraine,0.3491677576040923,0.3429656121005295,0.35238756801544285,0.38980541186356293,0.36785706008832497,0.2997451259430043,0.22459748716086633,0.37944348090680863,0.29079004180110635,0.3047374047539504
United Arab Emirates,0.22850069431641457,0.24218668786708974,0.22348146987187859,0.27348543786854074,0.2306416746377774,0.26029678113312826,0.21448424417081002,0.26623076782822674,0.19225431903094237,0.21433995964112362
United Kingdom,0.24421551237500796,0.23882096087143873,0.25773518853455357,0.301335566019564,0.25404379744520295,0.27004009074453117,0.2172277980829441,0.2573479052848808,0.22413803804479476,0.19833551953269007
Uruguay,0.2683688139750846,0.24569016962921614,0.27032456137012734,0.3257125751324331,0.309972557944157,0.28550901790199434,0.21649587368289266,0.2851086292719091,0.23861479494545385,0.2481216643935527
Uzbekistan,0.3038684062844242,0.2823053639501022,0.30606146796274175,0.3273779660568016,0.3221647944782343,0.26490845875903973,0.2037748325396258,0.30776868592416073,0.25413749132294006,0.2505079480668982
Vanuatu,0.29073889734122466,0.2797277614198406,0.2888336060251889,0.34757954819207004,0.3169715548159462,0.2983253372607441,0.25195910485292144,0.3010869938221889,0.2518638509954214,0.23308059689005395
Venezuela,0.31339503258636664,0.30438001675431986,0.3175416354838947,0.3504728866902921,0.3342755096432747,0.2838166792666601,0.24773725561411433,0.32280929716133344,0.2769180594075268,0.2899606016419875
Vietnam,0.36456337544077366,0.3597901158190765,0.360879747791914,0.3930838196818302,0.3766890911193901,0.31768473589870483,0.24237206065105305,0.3719728242748928,0.31731170582079676,0.31807754364098
Yemen,0.343569664363626,0.32436504214082473,0.3376904510352527,0.37721667211128573,0.35210995017379915,0.33255628955958066,0.23414959607995572,0.33697356687234226,0.29078865181586533,0.2856698756393545
Zambia,0.3013048861674447,0.2904974625846224,0.2933382021896814,0.37411997075000897,0.32244114638908716,0.3236345129870755,0.23256283516743742,0.3017903721717379,0.2576794725815329,0.24415746938618454
Zimbabwe,0.322015348202921,0.2957384827499721,0.3186201184312777,0.3933775269640567,0.3518107144096419,0.32746602013569714,0.2379900944779487,0.3219544939601163,0.2738909475267116,0.2569484029121232
