Country,groundwater withdrawal,ground-water monitoring,underground water abstraction,groundwater permits,groundwater rights,well and borehole drilling licenses,conjunctive management,groundwater protection zones,aquifer recharge,transboundary aquifers
Syria,0.4306060972363898,0.4220296064667528,0.37996292462669295,0.4625354700790339,0.4301727502899827,0.40442795539627324,0.33569884827002566,0.3768705927674646,0.3206610058110915,0.3033279641757816
Tajikistan,0.4719721621009631,0.46863897591592124,0.420354550066266,0.4932928301802191,0.4815418435218506,0.3749987746120922,0.32428614662818656,0.44545855326463263,0.33127402617448953,0.34084147386551805
Tanzania,0.4458358782036093,0.4391288929768885,0.3932257760138704,0.48467257905305505,0.44098854247640207,0.3937973615533012,0.35311017295192043,0.37562858776669694,0.3395819874132507,0.3109425107875394
Thailand,0.39519497901538087,0.3609996289223579,0.3554818339188072,0.40299407294838246,0.3827208179899499,0.3608307622755444,0.3395746256738603,0.3266993413196218,0.2974411332427415,0.27972145208129073
Togo,0.44728627035208335,0.43574036936166505,0.3970238984336221,0.46072304452327917,0.43354857735488767,0.3781491472535654,0.3436035196319194,0.39182249235081174,0.3317380020361456,0.32077901200756576
Tonga,0.42640241472043333,0.41473399728723953,0.36447946414419924,0.47199100072358063,0.4160093662863286,0.3995763097974851,0.34762354168045023,0.3556818821773056,0.31110042935523985,0.28421358386412643
Tunisia,0.4405039480007031,0.4251421583410896,0.3864411630209148,0.4630693499420711,0.43593635328670105,0.38761722690599065,0.34466878134820345,0.3925895404355846,0.32994113885274007,0.32450384331957954
Turkey,0.40083465298667526,0.3848598246409617,0.33626835066592325,0.41305899007451324,0.38780513053862525,0.34443417141326144,0.35252706915544174,0.3313224333088081,0.3024978554133751,0.2926859404182131
Turkmenistan,0.46502464066295685,0.4682631932455622,0.4281267390130472,0.47824273134686573,0.47087671318327795,0.36998208156896434,0.3348743598073899,0.43442716028877765,0.33962725525073206,0.3516512199669943
Tuvalu,0.4300846029761809,0.4221352314979547,0.3713460455117272,0.4613109772932051,0.42082685108599077,0.3721452423842534,0.32653048546901947,0.34916379517463686,0.34272008139618815,0.28587277181021375
Uganda,0.4024573925728447,0.3913760706884535,0.35256327369979357,0.4437875362504325,0.3956316563870079,0.36839500492856897,0.3427256501841699,0.32861767767771666,0.30984911956857786,0.2747615869834947
Ukraine,0.45865700212871024,0.4629159908096861,0.4179070908905213,0.48088177222178413,0.46030478008910153,0.37377600790205856,0.33060795041485724,0.4400108095920294,0.33241750819194377,0.33642818666207874
United Arab Emirates,0.37460622963607293,0.3808438668354269,0.32800205660704335,0.40019348691603895,0.35365461952112004,0.3630053404106621,0.3328610393784039,0.34088698213264385,0.2890976418291337,0.2947793323238159
United Kingdom,0.37393228149730945,0.3789339841337258,0.3562123193312155,0.41380389592848016,0.36320596077992195,0.3599354105045781,0.34855241473945897,0.3237451789426006,0.3255706652888412,0.27687220197913853
Uruguay,0.3990384988663568,0.3821490947426576,0.35941480335489034,0.43643969654486503,0.40389296325711055,0.3778086605160325,0.33416477393837135,0.3589351352746759,0.32334593537652845,0.3021417008020538
Uzbekistan,0.4338537621535223,0.42037268187750026,0.3854127627811478,0.43574058206851995,0.4294114653927666,0.3558156846690168,0.31329868119330234,0.3847496681716054,0.3215161638718403,0.2964523853645997
Vanuatu,0.4075941588110282,0.40528375175441556,0.3591942688256954,0.4431897083216024,0.40963034579799545,0.3729818308160924,0.3701565584747654,0.35267190602795495,0.31919772134550967,0.2785706017283589
Venezuela,0.4370485301554822,0.43940055282311735,0.4043082009491607,0.45061891563094825,0.43181189895259187,0.37153042960569294,0.36334946766708864,0.38804482435751364,0.3291951379375246,0.3269291279795113
Vietnam,0.46703030333587775,0.4751546211896425,0.41675846124328697,0.47781399181045703,0.4593860741043461,0.3971178566839345,0.354080359204176,0.4265833956999618,0.34449895723848417,0.3328925168781483
Yemen,0.4526734811567843,0.44425322753091967,0.40039169499810356,0.46655199628411975,0.4359434117895378,0.4089333439768031,0.34775009207278457,0.39344880152773953,0.3286625021892626,0.3206900876975505
Zambia,0.41168888557138245,0.405682049178827,0.35879374548451665,0.45730791567482515,0.40319324121884526,0.3812610387881569,0.3469098876099991,0.3404389136502667,0.3133054393529998,0.28197365898027066
Zimbabwe,0.4303234225506214,0.41212289124262874,0.3808001312170624,0.4697215459810693,0.4253202846515491,0.3814601469362659,0.34929545634822373,0.35679495480618023,0.319737424683372,0.28956641339128253
